"","pitcher_name","player_name","game_date","events","launch_angle","launch_speed","video_url"
"1023","Alek Jacob","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=bc479cd8-6b97-49ad-9843-279e3f815d3c"
"1024","Dylan Cease","Betts, Mookie",2024-10-09,NA,55,79.8,"https://baseballsavant.mlb.com/sporty-videos?playId=e1b494ea-b5af-4829-9f7e-f56cedff6006"
"1025","Ryan Brasier","Profar, Jurickson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d3ae6cba-a9dc-4bbb-8ee2-adbceab80202"
"1026","Landon Knack","Peralta, David",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0eca99a4-c7e6-4659-a7be-171d14a5ec2b"
"1027","Bryan Hoeing","Muncy, Max",2024-10-09,"double",19,91.1,"https://baseballsavant.mlb.com/sporty-videos?playId=cf413091-c2f8-4cc0-916c-e527dbfc9ad7"
"1028","Anthony Banda","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1acad861-f14c-44c4-a5fc-5447b6b16e84"
"1029","Blake Treinen","Profar, Jurickson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=93dbbfa5-17d0-40f3-9b66-e5721b295a77"
"1030","Michael Kopech","Arraez, Luis",2024-10-09,"field_out",26,93.6,"https://baseballsavant.mlb.com/sporty-videos?playId=c5f5da92-328c-45e8-959b-c95c5f526124"
"1031","Daniel Hudson","Cronenworth, Jake",2024-10-09,"triple",23,106.3,"https://baseballsavant.mlb.com/sporty-videos?playId=8838ff91-203b-49a5-8c70-26ca7012cee3"
"1032","Alex Vesia","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e22871aa-bc1d-4cc0-9500-25bc72bbe30f"
"1033","Evan Phillips","Machado, Manny",2024-10-09,"field_out",27,103.8,"https://baseballsavant.mlb.com/sporty-videos?playId=d7b5e10f-10f3-43d7-9a54-192aba438c7f"
"1034","Dylan Cease","Betts, Mookie",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ceaf347e-800b-4c99-ba86-b34f9bcf37f5"
"1035","Bryan Hoeing","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=fbea1cb4-b387-4863-8b32-0eea947c50bd"
"1036","Daniel Hudson","Cronenworth, Jake",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d90cb154-5cd0-4eb7-ac72-a31ece564254"
"1037","Ryan Brasier","Tatis Jr., Fernando",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=db9f790a-f1fd-425b-8c16-e26e9ae3618a"
"1038","Anthony Banda","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cecf645f-a434-401c-b57a-1c3ee1889d72"
"1039","Blake Treinen","Profar, Jurickson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=04e3681c-cea2-443d-b8f5-ee1340cf1e8f"
"1040","Adrián Morejón","Taylor, Chris",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=93ecc4e1-ad63-4619-975b-8727ea8982f8"
"1041","Alek Jacob","Hernández, Teoscar",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=da1e8e56-64ae-4e31-b132-076669093cab"
"1042","Michael Kopech","Arraez, Luis",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=fec651fc-3ceb-445f-b3ba-89a92b18f1e9"
"1043","Jeremiah Estrada","Edman, Tommy",2024-10-09,NA,-21,72.4,"https://baseballsavant.mlb.com/sporty-videos?playId=df6e13c9-6183-4da9-84fe-734e27a6b195"
"1044","Landon Knack","Peralta, David",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b990fb6d-62ac-4a31-b067-9ef96e3711fb"
"1045","Yuki Matsui","Smith, Will",2024-10-09,"field_out",26,99.3,"https://baseballsavant.mlb.com/sporty-videos?playId=b984ce86-2268-4049-9983-7b12a6f37422"
"1046","Alex Vesia","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=19c9ebf9-ec82-4691-9a91-e3aa79be9b38"
"1047","Wandy Peralta","Taylor, Chris",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=76041496-4bba-4f56-be97-31ca386dfd17"
"1048","Evan Phillips","Profar, Jurickson",2024-10-09,"field_out",53,80.1,"https://baseballsavant.mlb.com/sporty-videos?playId=92cffe35-9514-4cfa-9fa9-467b1fa6779c"
"1049","Adrián Morejón","Taylor, Chris",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=faf4f365-caba-4880-bd2e-5bffcfdb8092"
"1050","Evan Phillips","Profar, Jurickson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7fdab385-13fa-42ec-b996-2e4a5e3c058f"
"1051","Bryan Hoeing","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=418f031e-16b5-4cb4-923a-f17b5edd551c"
"1052","Anthony Banda","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=dc4783d6-9834-4b38-8fd8-289e11f56298"
"1053","Blake Treinen","Profar, Jurickson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f3fd5f78-bc29-42b6-8683-623236b3f5f2"
"1054","Wandy Peralta","Taylor, Chris",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7039ae96-47c8-4dc9-8546-f1c36bb65d86"
"1055","Landon Knack","Bogaerts, Xander",2024-10-09,"single",-46,73.3,"https://baseballsavant.mlb.com/sporty-videos?playId=6233a6ab-af18-4c4d-93ea-de5b0a236938"
"1056","Dylan Cease","Betts, Mookie",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=97182d60-b675-4583-bfbb-82e3444b96a3"
"1057","Jeremiah Estrada","Edman, Tommy",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d794b0f5-f670-4b0d-a114-a6d9d4b69412"
"1058","Alex Vesia","Merrill, Jackson",2024-10-09,"field_out",48,95.3,"https://baseballsavant.mlb.com/sporty-videos?playId=f3d04757-c5f3-44de-97b4-67e6a1c60c7f"
"1059","Michael Kopech","Higashioka, Kyle",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e0b4dafa-7098-4457-8d55-38ed5409fa82"
"1060","Daniel Hudson","Peralta, David",2024-10-09,"field_out",50,80.2,"https://baseballsavant.mlb.com/sporty-videos?playId=6a49a0ba-696c-4fcf-9e4a-04d2403a8fb4"
"1061","Yuki Matsui","Smith, Will",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e9f88c97-5ada-429f-841e-9ec02c216704"
"1062","Ryan Brasier","Tatis Jr., Fernando",2024-10-09,NA,-50,68.2,"https://baseballsavant.mlb.com/sporty-videos?playId=638581bd-4c19-4768-8102-09ac23929d75"
"1063","Alek Jacob","Hernández, Teoscar",2024-10-09,NA,52,67.5,"https://baseballsavant.mlb.com/sporty-videos?playId=e1430d2d-5be7-4913-9f46-ab5b5c8eb1c5"
"1064","Jeremiah Estrada","Edman, Tommy",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b035c1e2-5e2a-4c78-b85c-675e50c7248b"
"1065","Landon Knack","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0cc65c05-0ef8-4f1b-9bbe-f490b56a0ed3"
"1066","Blake Treinen","Tatis Jr., Fernando",2024-10-09,"force_out",-21,86.3,"https://baseballsavant.mlb.com/sporty-videos?playId=0eb7da5f-ee05-4a13-bb98-5cd3e1f8162c"
"1067","Evan Phillips","Tatis Jr., Fernando",2024-10-09,"field_out",28,99.8,"https://baseballsavant.mlb.com/sporty-videos?playId=75676b37-64b5-4bd0-a2f9-dbbec5b9ec2d"
"1068","Alex Vesia","Merrill, Jackson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ae842358-235a-4673-aebb-43e7cb88154b"
"1069","Yuki Matsui","Muncy, Max",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9bea9a08-5c5b-4a71-9e7b-a82a9d7be886"
"1070","Alek Jacob","Hernández, Teoscar",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2510b18a-c6e6-40cf-b657-9288b17a0ea3"
"1071","Daniel Hudson","Bogaerts, Xander",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=23cf89f1-75b5-47b6-9776-5fec528a32d7"
"1072","Ryan Brasier","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5df785b7-1148-4e8e-9eca-e2f640afe1a2"
"1073","Michael Kopech","Higashioka, Kyle",2024-10-09,NA,1,83.1,"https://baseballsavant.mlb.com/sporty-videos?playId=971d1096-560f-43d5-a38c-d21becf6df76"
"1074","Dylan Cease","Ohtani, Shohei",2024-10-09,"field_out",-15,89,"https://baseballsavant.mlb.com/sporty-videos?playId=c8c78223-b98f-4c42-bf5a-7606aee914ac"
"1075","Adrián Morejón","Hernández, Enrique",2024-10-09,"field_out",16,98.8,"https://baseballsavant.mlb.com/sporty-videos?playId=69d0aa15-ab78-477d-b654-3ba7339ece6f"
"1076","Anthony Banda","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e4b8cfe9-955f-4503-b722-27df24785aac"
"1077","Bryan Hoeing","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ef94eaa8-a8b1-444f-9efa-4700144611e8"
"1078","Wandy Peralta","Taylor, Chris",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f22b873c-efde-45ae-9a52-7b4f455aa5ef"
"1079","Yuki Matsui","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=205fd2fd-c025-45dc-8576-8b6805e76651"
"1080","Wandy Peralta","Taylor, Chris",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=682c89d8-5360-4f61-ad1a-799dbaa7410b"
"1081","Alek Jacob","Hernández, Teoscar",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=fa5b98ba-7c58-4355-b4cf-4a849a88feac"
"1082","Dylan Cease","Ohtani, Shohei",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4d33303b-4ceb-4f86-9225-a955025bd7b6"
"1083","Blake Treinen","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=3a5a3c45-160a-4363-8d26-a5b7b021e218"
"1084","Adrián Morejón","Hernández, Enrique",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8b73230b-2ecc-4762-a185-84660cfc647d"
"1085","Ryan Brasier","Arraez, Luis",2024-10-09,"field_out",3,99.8,"https://baseballsavant.mlb.com/sporty-videos?playId=d408c8c3-d7e7-4e18-8e6e-3b38489d3672"
"1086","Landon Knack","Bogaerts, Xander",2024-10-09,NA,-28,90.7,"https://baseballsavant.mlb.com/sporty-videos?playId=a76255dd-235b-4f27-9885-9e78258617c5"
"1087","Michael Kopech","Higashioka, Kyle",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=34f147e6-9c7e-40e9-90bd-b37f04fb4a08"
"1088","Daniel Hudson","Bogaerts, Xander",2024-10-09,NA,44,73.3,"https://baseballsavant.mlb.com/sporty-videos?playId=59c4f3cb-9738-4535-939b-bd6f6f71fbcf"
"1089","Evan Phillips","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ca81d51d-577e-4f37-a9e5-f4bb5fc9a507"
"1090","Bryan Hoeing","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b87ddaef-baa9-4342-a69a-85a0710c8500"
"1091","Jeremiah Estrada","Smith, Will",2024-10-09,"field_out",-1,74.1,"https://baseballsavant.mlb.com/sporty-videos?playId=082ece72-4a2b-447d-bc7a-45b689701f40"
"1092","Alex Vesia","Merrill, Jackson",2024-10-09,NA,25,97.7,"https://baseballsavant.mlb.com/sporty-videos?playId=6ea18669-6db7-45f4-9a98-893bfe6196ca"
"1093","Anthony Banda","Merrill, Jackson",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=021e24e2-2793-4331-a9d1-bf9cf927bb87"
"1094","Bryan Hoeing","Hernández, Teoscar",2024-10-09,"field_out",-18,76.4,"https://baseballsavant.mlb.com/sporty-videos?playId=5eef616d-47a8-4493-aa30-0db75dd73e28"
"1095","Wandy Peralta","Hernández, Enrique",2024-10-09,"single",-5,105.4,"https://baseballsavant.mlb.com/sporty-videos?playId=e469f567-cd27-4922-872e-e250a9b48e00"
"1096","Ryan Brasier","Arraez, Luis",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=79d96156-de3b-4af6-be4a-c3c5c43a7c01"
"1097","Anthony Banda","Merrill, Jackson",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=80f22e87-8899-416d-a422-1d41aa1f0b4b"
"1098","Alek Jacob","Hernández, Teoscar",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2d287031-fe28-49e2-90fb-3b105ea1394b"
"1099","Jeremiah Estrada","Smith, Will",2024-10-09,NA,74,84.5,"https://baseballsavant.mlb.com/sporty-videos?playId=9e3c3f8c-cc34-44fb-9e3a-4b8bdaa3d59d"
"1100","Evan Phillips","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ae50f1f2-067d-4974-8704-75d03244e741"
"1101","Landon Knack","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=fd4977bb-04b8-4bee-8aa9-f8ea18dbc0df"
"1102","Dylan Cease","Ohtani, Shohei",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4adb9e12-6a6d-417f-8b71-340984347bbb"
"1103","Michael Kopech","Higashioka, Kyle",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c2662ac4-d4c8-42f3-95c0-4805b27cdd4d"
"1104","Daniel Hudson","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=40b7918d-413c-4007-a085-53d426c6e084"
"1105","Yuki Matsui","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=56ac69bb-d94a-4322-885c-991b1b5376a2"
"1106","Blake Treinen","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a34a07c2-1e45-43f9-925f-d4bff6e8f1a4"
"1107","Adrián Morejón","Lux, Gavin",2024-10-09,"field_out",-13,98.4,"https://baseballsavant.mlb.com/sporty-videos?playId=255a22bd-7c96-4b18-a7ac-31a9b9622a46"
"1108","Alex Vesia","Machado, Manny",2024-10-09,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e6d1ff7e-a3a8-430f-a07a-79953ddc6ed0"
"1109","Jeremiah Estrada","Smith, Will",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=61001df9-e21c-42b3-bd72-b49d0a3e3aa1"
"1110","Ryan Brasier","Arraez, Luis",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1bfc308e-ffca-4128-9fa8-b9fa5b664153"
"1111","Bryan Hoeing","Hernández, Teoscar",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b86f8555-8e50-44bb-803c-1802c946cbbb"
"1112","Michael Kopech","Higashioka, Kyle",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f0829648-aa88-4b14-b07e-57e27d125ffb"
"1113","Alex Vesia","Machado, Manny",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=04af737b-986d-44cd-b495-97a645b1cf39"
"1114","Daniel Hudson","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1181a0ff-befe-40a2-b6f2-05b9b8217a2b"
"1115","Wandy Peralta","Hernández, Enrique",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=422a79c1-c0cc-4537-8feb-1cc28f98b86e"
"1116","Yuki Matsui","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=12ac34d7-009b-486b-949b-5b7f3056887a"
"1117","Adrián Morejón","Lux, Gavin",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=56a34ae1-176c-4e9d-a27e-9c5c46b9dabd"
"1118","Alek Jacob","Betts, Mookie",2024-10-09,"field_out",71,75.3,"https://baseballsavant.mlb.com/sporty-videos?playId=37356d05-e1de-426d-acc3-9d76b5e460dd"
"1119","Anthony Banda","Merrill, Jackson",2024-10-09,NA,-27,78.2,"https://baseballsavant.mlb.com/sporty-videos?playId=529eecd1-6b43-4393-911a-f67943073c1b"
"1120","Blake Treinen","Arraez, Luis",2024-10-09,"single",0,82.4,"https://baseballsavant.mlb.com/sporty-videos?playId=e55f5566-7ff8-4c5d-800f-6a03ae15fdc3"
"1121","Evan Phillips","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a87d99a8-ea7c-4a63-b623-5f9ab01bc445"
"1122","Dylan Cease","Ohtani, Shohei",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cd33d2b7-aa52-4cd1-ba21-4f5bdad55075"
"1123","Landon Knack","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1c9a9a93-562e-4616-9ebe-a10163609558"
"1124","Ryan Brasier","Arraez, Luis",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cb678ad4-ae33-4ed8-ae9a-a6b646e0e879"
"1125","Daniel Hudson","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=28c3e786-6d75-41d3-80ff-6e59a3255901"
"1126","Bryan Hoeing","Betts, Mookie",2024-10-09,"single",10,82.3,"https://baseballsavant.mlb.com/sporty-videos?playId=f7f562e3-6bba-432f-9f49-c6671c911b34"
"1127","Wandy Peralta","Lux, Gavin",2024-10-09,"home_run",22,108.3,"https://baseballsavant.mlb.com/sporty-videos?playId=26c3f5ee-9132-4e5b-aaf3-469cdc97f042"
"1128","Dylan Cease","Ohtani, Shohei",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b0d73749-69fc-4d51-92f5-afda8b996010"
"1129","Jeremiah Estrada","Smith, Will",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6c57e604-2b4a-4bfa-bf8f-cdbd9ee04ae9"
"1130","Evan Phillips","Tatis Jr., Fernando",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8d501338-cc19-4f27-84c2-30745dee9879"
"1131","Alex Vesia","Machado, Manny",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=91779f71-3acf-4b2f-8433-abdf14bfe47b"
"1132","Adrián Morejón","Lux, Gavin",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5fc531de-9277-4529-82c1-bb27f62cac2a"
"1133","Anthony Banda","Merrill, Jackson",2024-10-09,NA,59,41.2,"https://baseballsavant.mlb.com/sporty-videos?playId=03d3e44d-156f-4139-b981-babc518c1098"
"1134","Landon Knack","Bogaerts, Xander",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2f3c57a9-a915-47db-a164-28f2bd97d514"
"1135","Michael Kopech","Higashioka, Kyle",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=729005a7-ec55-4bda-b14c-0ef15816cd7c"
"1136","Blake Treinen","Arraez, Luis",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=eb96389f-8c91-410b-9673-d7f47487df0d"
"1137","Alek Jacob","Betts, Mookie",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=06b2cba7-f69e-4b3a-91bd-11b46360efc4"
"1138","Yuki Matsui","Muncy, Max",2024-10-09,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=82e3e508-a242-4b05-879b-d520e2cd4c05"
"1139","Yu Darvish","Muncy, Max",2024-10-11,"field_out",52,104.3,"https://baseballsavant.mlb.com/sporty-videos?playId=27be2889-0132-4457-ae6a-1c37b46e02c1"
"1140","Yu Darvish","Muncy, Max",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=39dd1327-490e-4ab2-9401-30371ff81aba"
"1141","Yu Darvish","Hernández, Teoscar",2024-10-11,"home_run",25,108.8,"https://baseballsavant.mlb.com/sporty-videos?playId=6b1044f4-9347-4958-a529-7e007a92cea2"
"1142","Yu Darvish","Hernández, Teoscar",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=44345f6f-9ff2-4a7a-b4e1-f21f859c4da9"
"1143","Yu Darvish","Hernández, Teoscar",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=dd2f86b3-a799-4e07-990c-baa125c90c91"
"1144","Yu Darvish","Hernández, Teoscar",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0b792dd6-407e-4add-8613-35faee991f6c"
"1145","Yu Darvish","Freeman, Freddie",2024-10-11,"field_out",12,87.8,"https://baseballsavant.mlb.com/sporty-videos?playId=5a00e4c8-6acc-4f0e-8976-1b351c69e327"
"1146","Yu Darvish","Freeman, Freddie",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2fb4fcca-d391-4e16-a32b-836011598ca3"
"1147","Yu Darvish","Freeman, Freddie",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=781937e5-662b-4ad6-a8eb-b000e162882d"
"1148","Yu Darvish","Betts, Mookie",2024-10-11,"field_out",-13,68.6,"https://baseballsavant.mlb.com/sporty-videos?playId=fcbad6a5-515a-4cb5-b5c6-e4ed409bd290"
"1149","Yu Darvish","Ohtani, Shohei",2024-10-11,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=008a6fcb-ba42-4540-bafc-881c35f37286"
"1150","Yu Darvish","Ohtani, Shohei",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ab779cbe-db0b-45db-8c87-1a6aca619ed7"
"1151","Yu Darvish","Ohtani, Shohei",2024-10-11,NA,47,42.5,"https://baseballsavant.mlb.com/sporty-videos?playId=0cbca1ff-12c7-4846-8907-0aef7e61e82e"
"1152","Yu Darvish","Ohtani, Shohei",2024-10-11,NA,-20,72.9,"https://baseballsavant.mlb.com/sporty-videos?playId=239d66e1-448b-4dfb-a750-3f51cbb65ced"
"1153","Yoshinobu Yamamoto","Cronenworth, Jake",2024-10-11,"field_out",12,63.5,"https://baseballsavant.mlb.com/sporty-videos?playId=830690a7-7a9a-4d20-ba3c-50a76c346493"
"1154","Yu Darvish","Edman, Tommy",2024-10-11,"field_out",50,85,"https://baseballsavant.mlb.com/sporty-videos?playId=7ddcdfa1-bc20-452d-81ba-0630d7be1062"
"1155","Yoshinobu Yamamoto","Cronenworth, Jake",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=586d38e1-8bb1-4bd2-97a3-294d424927dc"
"1156","Yu Darvish","Edman, Tommy",2024-10-11,NA,-20,88.6,"https://baseballsavant.mlb.com/sporty-videos?playId=205c1a2b-150c-4a46-ada5-5ff2d5338e72"
"1157","Yu Darvish","Edman, Tommy",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6592b716-c8e4-4d7b-b315-ae37ba4bed7c"
"1158","Yoshinobu Yamamoto","Cronenworth, Jake",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=664d1844-796e-4b5e-90cf-3f2bc8d21133"
"1159","Yoshinobu Yamamoto","Cronenworth, Jake",2024-10-11,NA,50,73.7,"https://baseballsavant.mlb.com/sporty-videos?playId=92f6f56a-6c7a-4bd5-8e22-5cf9c904774a"
"1160","Yu Darvish","Lux, Gavin",2024-10-11,"field_out",-17,93.3,"https://baseballsavant.mlb.com/sporty-videos?playId=bed5a9a7-9082-49e4-8bd4-6bbd90438d4d"
"1161","Yoshinobu Yamamoto","Cronenworth, Jake",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=681d63b1-6239-4d05-a566-a84b4784844f"
"1162","Yu Darvish","Lux, Gavin",2024-10-11,NA,19,61,"https://baseballsavant.mlb.com/sporty-videos?playId=803b32a3-514d-4f4d-8066-ece930ddd2f2"
"1163","Yu Darvish","Lux, Gavin",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=bd2336f2-c48f-40c6-9483-cae9aff2207f"
"1164","Yoshinobu Yamamoto","Peralta, David",2024-10-11,"field_out",53,78.8,"https://baseballsavant.mlb.com/sporty-videos?playId=9fc2d6e6-2b86-4d59-9c40-c17a1ae743e0"
"1165","Yoshinobu Yamamoto","Peralta, David",2024-10-11,NA,2,87,"https://baseballsavant.mlb.com/sporty-videos?playId=e43b4204-8d9d-4714-b60c-0683d2fdd5e8"
"1166","Yu Darvish","Hernández, Enrique",2024-10-11,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=91379ea0-befb-427c-999e-ccd0e3ff4a07"
"1167","Yu Darvish","Hernández, Enrique",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=dcac94fe-2026-41f4-9856-ca5ccc82bb91"
"1168","Yoshinobu Yamamoto","Peralta, David",2024-10-11,NA,47,86.6,"https://baseballsavant.mlb.com/sporty-videos?playId=5f5506bc-6c86-43a3-967a-3426af0fc9db"
"1169","Yoshinobu Yamamoto","Peralta, David",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1d4f9e2b-844c-4ff9-ae0c-823b059ee5fd"
"1170","Yu Darvish","Hernández, Enrique",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a3251a03-68f8-4590-83cc-c2653f4b8eb8"
"1171","Yoshinobu Yamamoto","Peralta, David",2024-10-11,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f521940e-e5a1-4869-90b3-b600e30748da"
